[    49.139923] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[    49.140217] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    49.140494] S 4Fa 17a P  | KEY released/idle
[    49.339062] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    49.339354] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    49.339633] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[    49.339914] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    49.340206] S 4Fa 17a P  | KEY released/idle
[    49.538790] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    49.539082] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    49.539362] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[    49.539640] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    49.539932] S 4Fa 17a P  | KEY released/idle
[    49.738432] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    49.738710] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    49.739002] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[    49.739281] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    49.739559] S 4Fa 17a P  | KEY released/idle
[    49.938133] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    49.938411] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    49.938689] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[    49.938982] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    49.939262] S 4Fa 17a P  | KEY released/idle
[    50.137821] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    50.138113] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    50.138393] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    50.138393] >>> DISPLAY: "080 "
[    50.138671] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    50.138963] S 4Fa 17a P  | KEY released/idle
[    50.337494] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    50.337786] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    50.338064] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    50.338344] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    50.338637] S 4Fa 17a P  | KEY released/idle
[    50.537206] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    50.537484] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    50.537775] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    50.538055] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    50.538334] S 4Fa 17a P  | KEY released/idle
[    50.736903] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    50.737181] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    50.737460] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    50.737752] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    50.738030] S 4Fa 17a P  | KEY released/idle
[    50.936559] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    50.936837] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    50.937115] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    50.937409] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    50.937688] S 4Fa 17a P  | KEY released/idle
[    51.136244] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    51.136522] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[    51.136800] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[    51.137094] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    51.137371] S 4Fa 17a P  | KEY released/idle
[    51.336006] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    51.336287] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    51.336287] >>> DISPLAY: "070 "
[    51.336580] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    51.336580] >>> DISPLAY: "079 "
[    51.336858] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    51.337136] S 4Fa 17a P  | KEY released/idle
[    51.535691] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    51.535969] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    51.536262] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    51.536543] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    51.536821] S 4Fa 17a P  | KEY released/idle
[    51.735391] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    51.735683] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    51.735962] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    51.736241] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    51.736534] S 4Fa 17a P  | KEY released/idle
[    51.935150] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    51.935442] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    51.935722] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    51.936000] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    51.936292] S 4Fa 17a P  | KEY released/idle
[    52.134817] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    52.135095] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    52.135387] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    52.135666] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    52.135946] S 4Fa 17a P  | KEY released/idle
[    52.334552] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    52.334830] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    52.335108] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[    52.335403] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    52.335681] S 4Fa 17a P  | KEY released/idle
[    52.534239] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    52.534531] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    52.534810] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    52.534810] >>> DISPLAY: "078 "
[    52.535103] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    52.535380] S 4Fa 17a P  | KEY released/idle
[    52.733887] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    52.734179] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    52.734457] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    52.734737] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    52.735029] S 4Fa 17a P  | KEY released/idle
[    52.933590] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    52.933868] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    52.934161] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    52.934440] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    52.934718] S 4Fa 17a P  | KEY released/idle
[    53.133312] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    53.133590] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    53.133869] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    53.134161] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    53.134439] S 4Fa 17a P  | KEY released/idle
[    53.332965] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    53.333242] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    53.333532] S P  | MALFORMED: 0 byte(s), expected 2
[    53.333537] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    53.333815] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    53.334093] S 4Fa 17a P  | KEY released/idle
[    53.532606] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    53.532884] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    53.533176] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[    53.533456] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    53.533735] S 4Fa 17a P  | KEY released/idle
[    53.732307] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    53.732586] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    53.732880] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    53.732880] >>> DISPLAY: "077 "
[    53.733158] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    53.733449] S 4Fa 17a P  | KEY released/idle
[    53.931934] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    53.932212] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    53.932504] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    53.932784] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    53.933062] S 4Fa 17a P  | KEY released/idle
[    54.131589] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    54.131881] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    54.132160] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    54.132439] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    54.132733] S 4Fa 17a P  | KEY released/idle
[    54.331323] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    54.331600] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    54.331881] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    54.332174] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    54.332451] S 4Fa 17a P  | KEY released/idle
[    54.530915] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    54.531193] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    54.531486] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    54.531765] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    54.532043] S 4Fa 17a P  | KEY released/idle
[    54.730587] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    54.730867] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    54.731144] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[    54.731438] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    54.731716] S 4Fa 17a P  | KEY released/idle
[    54.930278] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    54.930571] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    54.930850] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    54.930850] >>> DISPLAY: "076 "
[    54.931142] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    54.931420] S 4Fa 17a P  | KEY released/idle
[    55.129973] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    55.130250] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    55.130530] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    55.130823] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    55.131101] S 4Fa 17a P  | KEY released/idle
[    55.329630] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    55.329908] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    55.330182] S P  | MALFORMED: 0 byte(s), expected 2
[    55.330200] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    55.330479] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    55.330757] S 4Fa 17a P  | KEY released/idle
[    55.529347] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    55.529624] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    55.529905] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    55.530197] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    55.530475] S 4Fa 17a P  | KEY released/idle
[    55.729020] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    55.729298] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    55.729590] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    55.729869] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    55.730149] S 4Fa 17a P  | KEY released/idle
[    55.928719] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    55.929012] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    55.929290] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[    55.929569] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    55.929861] S 4Fa 17a P  | KEY released/idle
[    56.128459] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    56.128737] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    56.129031] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    56.129031] >>> DISPLAY: "075 "
[    56.129309] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    56.129587] S 4Fa 17a P  | KEY released/idle
[    56.328128] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    56.328406] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    56.328699] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    56.328978] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    56.329257] S 4Fa 17a P  | KEY released/idle
[    56.527863] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    56.528141] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    56.528419] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    56.528714] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    56.528993] S 4Fa 17a P  | KEY released/idle
[    56.727605] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    56.727884] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    56.728164] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    56.728457] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    56.728735] S 4Fa 17a P  | KEY released/idle
[    56.927259] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    56.927552] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    56.927830] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    56.928109] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    56.928401] S 4Fa 17a P  | KEY released/idle
[    57.126977] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    57.127255] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    57.127535] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[    57.127828] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    57.128107] S 4Fa 17a P  | KEY released/idle
[    57.326736] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    57.327014] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    57.327293] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    57.327293] >>> DISPLAY: "074 "
[    57.327587] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    57.327865] S 4Fa 17a P  | KEY released/idle
[    57.526398] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    57.526676] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    57.526954] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    57.527248] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    57.527526] S 4Fa 17a P  | KEY released/idle
[    57.726086] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    57.726364] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    57.726656] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    57.726937] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    57.727215] S 4Fa 17a P  | KEY released/idle
[    57.925833] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    57.926111] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    57.926405] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    57.926684] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    57.926962] S 4Fa 17a P  | KEY released/idle
[    58.125496] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    58.125774] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    58.126065] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    58.126345] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    58.126623] S 4Fa 17a P  | KEY released/idle
[    58.325184] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    58.325476] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    58.325754] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[    58.326035] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    58.326308] S P  | MALFORMED: 0 byte(s), expected 2
[    58.326328] S 4Fa 17a P  | KEY released/idle
[    58.524927] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    58.525205] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    58.525499] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    58.525499] >>> DISPLAY: "073 "
[    58.525777] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    58.526055] S 4Fa 17a P  | KEY released/idle
[    58.724604] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    58.724882] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    58.725175] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    58.725454] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    58.725732] S 4Fa 17a P  | KEY released/idle
[    58.924309] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    58.924587] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    58.924866] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    58.925160] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    58.925438] S 4Fa 17a P  | KEY released/idle
[    59.124006] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    59.124284] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    59.124576] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    59.124855] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    59.125133] S 4Fa 17a P  | KEY released/idle
[    59.323682] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    59.323974] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    59.324252] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    59.324531] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    59.324823] S 4Fa 17a P  | KEY released/idle
[    59.523379] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    59.523657] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    59.523935] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    59.524228] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    59.524507] S 4Fa 17a P  | KEY released/idle
[    59.723030] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    59.723322] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    59.723600] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    59.723879] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    59.724172] S 4Fa 17a P  | KEY released/idle
[    59.922674] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    59.922952] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    59.923230] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    59.923523] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    59.923802] S 4Fa 17a P  | KEY released/idle
[    60.122306] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    60.122586] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    60.122878] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    60.123157] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    60.123435] S 4Fa 17a P  | KEY released/idle
[    60.321997] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    60.322275] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    60.322553] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    60.322846] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    60.323124] S 4Fa 17a P  | KEY released/idle
[    60.521606] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    60.521884] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    60.522162] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    60.522456] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    60.522735] S 4Fa 17a P  | KEY released/idle
[    60.721260] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    60.721552] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    60.721830] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    60.722109] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    60.722401] S 4Fa 17a P  | KEY released/idle
[    60.920958] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    60.921236] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    60.921527] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    60.921807] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    60.922085] S 4Fa 17a P  | KEY released/idle
[    61.120621] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    61.120899] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    61.121177] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    61.121471] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    61.121748] S 4Fa 17a P  | KEY released/idle
[    61.320340] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    61.320657] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    61.320955] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    61.321271] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    61.321588] S 4Fa 17a P  | KEY released/idle
[    61.520014] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    61.520331] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    61.520648] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    61.520965] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    61.521280] S 4Fa 17a P  | KEY released/idle
[    61.719686] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    61.719983] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    61.720300] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    61.720617] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    61.720932] S 4Fa 17a P  | KEY released/idle
[    61.919371] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    61.919687] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    61.920005] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    61.920321] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    61.920618] S 4Fa 17a P  | KEY released/idle
[    62.119066] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    62.119363] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    62.119681] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    62.119997] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    62.120314] S 4Fa 17a P  | KEY released/idle
[    62.318744] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    62.319061] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    62.319378] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    62.319676] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    62.319992] S 4Fa 17a P  | KEY released/idle
[    62.518422] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    62.518739] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    62.519056] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    62.519373] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    62.519670] S 4Fa 17a P  | KEY released/idle
[    62.718129] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    62.718445] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    62.718763] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    62.719060] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    62.719376] S 4Fa 17a P  | KEY released/idle
[    62.917799] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    62.918115] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    62.918433] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    62.918749] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    62.919046] S 4Fa 17a P  | KEY released/idle
[    63.117483] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    63.117780] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    63.118099] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    63.118415] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    63.118731] S 4Fa 17a P  | KEY released/idle
[    63.317188] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    63.317505] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    63.317822] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    63.318139] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    63.318454] S 4Fa 17a P  | KEY released/idle
[    63.516845] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    63.517161] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    63.517479] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    63.517795] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    63.518111] S 4Fa 17a P  | KEY released/idle
[    63.716557] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    63.716873] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    63.717191] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    63.717488] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    63.717804] S 4Fa 17a P  | KEY released/idle
[    63.916232] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    63.916548] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    63.916866] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    63.917182] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    63.917498] S 4Fa 17a P  | KEY released/idle
[    64.115908] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    64.116205] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    64.116523] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    64.116839] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    64.117155] S 4Fa 17a P  | KEY released/idle
[    64.315570] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    64.315886] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    64.316203] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    64.316520] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    64.316817] S 4Fa 17a P  | KEY released/idle
[    64.515259] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    64.515552] S P  | MALFORMED: 0 byte(s), expected 2
[    64.515575] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    64.515873] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    64.516190] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    64.516506] S 4Fa 17a P  | KEY released/idle
[    64.714898] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    64.715214] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    64.715532] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    64.715848] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    64.716145] S 4Fa 17a P  | KEY released/idle
[    64.914533] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    64.914849] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    64.915167] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    64.915483] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    64.915780] S 4Fa 17a P  | KEY released/idle
[    65.114204] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    65.114520] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[    65.114837] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[    65.115154] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    65.115451] S 4Fa 17a P  | KEY released/idle
[    65.313786] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[    65.314103] S 6Aa 07a P  | DIG2 seg=0x07 '7'
